id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,displayName,image_path
3073,Women,Apparel,Topwear,Tshirts,Tan,Summer,2011.0,Casual,Tantra Women's Cut Crap Chocolate T-shirt,data\subset\images\3073.jpg
6572,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Challenger Logo Black T-shirt,data\subset\images\6572.jpg
10822,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Navy Blue Polo Tshirts,data\subset\images\10822.jpg
9984,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Nike Men As Value Runn Green T-Shirts,data\subset\images\9984.jpg
1814,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010.0,Sports,Solognac Men Chocolate Brown  T-shirt,data\subset\images\1814.jpg
22611,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Nike Men Green Jersey,data\subset\images\22611.jpg
4203,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Regatta Annual Competition Kidswear,data\subset\images\4203.jpg
37272,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Tantra Men Black Angry Anna T-shirt,data\subset\images\37272.jpg
4391,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Bikes Grey Violet T-shirt,data\subset\images\4391.jpg
9556,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Asem Cricket Swoosh Black T-Shirts,data\subset\images\9556.jpg
26471,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Classic Graphic  Navy Blue T-shirt,data\subset\images\26471.jpg
17513,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt,data\subset\images\17513.jpg
3778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Green Polo T-shirt,data\subset\images\3778.jpg
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,data\subset\images\3706.jpg
39067,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Arrow Sport Men Green T-shirt,data\subset\images\39067.jpg
54940,Women,Apparel,Topwear,Tshirts,Burgundy,Summer,2012.0,Casual,Do u speak green Women Burgundy T-shirt,data\subset\images\54940.jpg
7784,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Polo T-shirt,data\subset\images\7784.jpg
3520,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Reaching The Moon Black T-shirt,data\subset\images\3520.jpg
32438,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Men Tank Blue T-shirt,data\subset\images\32438.jpg
18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Speed Navy Blue Tshirts,data\subset\images\18631.jpg
2047,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Navy Blue T-shirt,data\subset\images\2047.jpg
4208,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Geo Team Kidswear,data\subset\images\4208.jpg
3044,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Freddie Blue T-shirt,data\subset\images\3044.jpg
4190,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Little Friends Kidswear,data\subset\images\4190.jpg
10690,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Mummy daddy me Yellow Tshirts,data\subset\images\10690.jpg
2041,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Fire Grey T-shirt,data\subset\images\2041.jpg
24042,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Locomotive Men Printed Black T-shirt,data\subset\images\24042.jpg
18931,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Graphic Print Blue Tshirt,data\subset\images\18931.jpg
6996,Men,Apparel,Topwear,Tshirts,Brown,Spring,2011.0,Casual,Classic Polo Men's State Athletic Brown T-shirt,data\subset\images\6996.jpg
15200,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Arrow Sport Men Stripes Yellow Polo Tshirts,data\subset\images\15200.jpg
4864,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men Real Madrid White Jersey,data\subset\images\4864.jpg
40138,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Under The Sun Yellow T-shirt,data\subset\images\40138.jpg
4843,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Sher Singh Women's Black Polo T-shirt,data\subset\images\4843.jpg
22796,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Manchester United Men Green Tshirt,data\subset\images\22796.jpg
33955,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Polo White T-shirt,data\subset\images\33955.jpg
3285,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Guerrilla Men's Move It Move On Green T-shirt,data\subset\images\3285.jpg
43498,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt,data\subset\images\43498.jpg
12629,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Probase Men Printed Red Tshirts,data\subset\images\12629.jpg
4313,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Tantra Kid's Unisex Elephant Pink Kidswear,data\subset\images\4313.jpg
3945,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Jealous 21 Women's White Little Mousie T-shirt,data\subset\images\3945.jpg
37984,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black & White T-Shirt,data\subset\images\37984.jpg
7441,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Proline Men Grey Striped T-shirt,data\subset\images\7441.jpg
26263,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-Shirt,data\subset\images\26263.jpg
26497,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Drips White T-shirt,data\subset\images\26497.jpg
15475,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,data\subset\images\15475.jpg
43503,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,French Connection Men Green T-shirt,data\subset\images\43503.jpg
15000,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Solid White Tshirts,data\subset\images\15000.jpg
16320,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Peter England Men Printed Green TShirt,data\subset\images\16320.jpg
2343,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Basil Green & Blue Polo T-shirt,data\subset\images\2343.jpg
38595,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Nike Women Printed Scoop Lavender T-shirt,data\subset\images\38595.jpg
7127,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Urban Yoga Men's Orange T-shirt,data\subset\images\7127.jpg
5884,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Women Classic Black Top,data\subset\images\5884.jpg
22367,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Ed Hardy Men Vintage  Brick Red T-Shirt,data\subset\images\22367.jpg
18847,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men College  Athletic White  Tshirt,data\subset\images\18847.jpg
2984,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Puma Men's Power Cat Graphic Red T-shirt,data\subset\images\2984.jpg
11997,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Stripes Green Tshirts,data\subset\images\11997.jpg
44883,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey Striped Polo T-shirt,data\subset\images\44883.jpg
27392,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,2go Active Gear USA Men Pack Of 3 T-shirt,data\subset\images\27392.jpg
19400,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,ADIDAS Men Navy Blue T-shirt,data\subset\images\19400.jpg
2154,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men Red & Grey Polo T-shirt,data\subset\images\2154.jpg
12634,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Probase Men Printed Maroon Tshirts,data\subset\images\12634.jpg
8859,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men White Striped Shirt,data\subset\images\8859.jpg
18889,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Woman Sylvia Blue Shirt,data\subset\images\18889.jpg
8181,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Locomotive Men Check Ladislav Purple Shirts,data\subset\images\8181.jpg
5960,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Solid Poplin Purple Shirts,data\subset\images\5960.jpg
13734,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts,data\subset\images\13734.jpg
33246,Men,Apparel,Topwear,Shirts,Lavender,Spring,2013.0,Formal,Arrow Men Lavender Unstainable Slim Fit Shirt,data\subset\images\33246.jpg
8851,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Mark Taylor Men Brown Striped Shirt,data\subset\images\8851.jpg
9624,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Plain Light Blue Shirts,data\subset\images\9624.jpg
46396,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt,data\subset\images\46396.jpg
59834,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Men Navy Blue Shirt,data\subset\images\59834.jpg
8148,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Haddon Slim Fit Shirt,data\subset\images\8148.jpg
29184,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,data\subset\images\29184.jpg
9655,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling Blue Shirts,data\subset\images\9655.jpg
5128,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Women Rose Bouquet White Orange Shirt,data\subset\images\5128.jpg
51430,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Myntra Men Navy Blue & Orange Check Shirt,data\subset\images\51430.jpg
26401,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt,data\subset\images\26401.jpg
5107,Women,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Wrangler Women Holly Checks Shirt,data\subset\images\5107.jpg
9654,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling  Blue Shirt,data\subset\images\9654.jpg
13853,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Check Purple Shirts,data\subset\images\13853.jpg
12367,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men White Shirt,data\subset\images\12367.jpg
15993,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Turtle Check Men Blue Checked ReversibleShirt,data\subset\images\15993.jpg
14772,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Arrow Men Stripes Green Slim Fit Shirt,data\subset\images\14772.jpg
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts,data\subset\images\9667.jpg
31093,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Shirt,data\subset\images\31093.jpg
11387,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Shirts,data\subset\images\11387.jpg
24285,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Shirt,data\subset\images\24285.jpg
17725,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Reid & Taylor Men Solid Maroon Shirt,data\subset\images\17725.jpg
20155,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Establish  Purple Shirt,data\subset\images\20155.jpg
41660,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,data\subset\images\41660.jpg
11708,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Lee Men Check Green Shirts,data\subset\images\11708.jpg
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,Mark Taylor Men White Striped Shirt,data\subset\images\24858.jpg
9498,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink white black check Pink Shirts,data\subset\images\9498.jpg
9246,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,data\subset\images\9246.jpg
19831,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Black Shirt,data\subset\images\19831.jpg
12271,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Stripes Blue Shirts,data\subset\images\12271.jpg
32393,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt,data\subset\images\32393.jpg
9071,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts,data\subset\images\9071.jpg
33235,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt,data\subset\images\33235.jpg
26113,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,data\subset\images\26113.jpg
26056,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Check Black Shirt,data\subset\images\26056.jpg
8190,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lakota Black Shirts,data\subset\images\8190.jpg
29291,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Striped Green Shirt,data\subset\images\29291.jpg
29280,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men Western Spirit Red Shirt,data\subset\images\29280.jpg
12025,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Blue Striped Shirt,data\subset\images\12025.jpg
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,data\subset\images\7167.jpg
58809,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,Highlander Men White Striped Shirt,data\subset\images\58809.jpg
43304,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White Shirt,data\subset\images\43304.jpg
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,John Players Men Solid White Shirt,data\subset\images\22356.jpg
26045,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Purple Shirt,data\subset\images\26045.jpg
11079,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts,data\subset\images\11079.jpg
51417,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shirt,data\subset\images\51417.jpg
16541,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Basics Men Black Slim Fit Checked Shirt,data\subset\images\16541.jpg
12011,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple Striped Shirts,data\subset\images\12011.jpg
12017,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple White Striped Shirts,data\subset\images\12017.jpg
59833,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,United Colors of Benetton Men Green Shirt,data\subset\images\59833.jpg
37794,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,John Players Men Stripes Brown Shirt,data\subset\images\37794.jpg
6772,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Timberland Men Claremont Popl Green Shirt,data\subset\images\6772.jpg
33492,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt,data\subset\images\33492.jpg
33249,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,data\subset\images\33249.jpg
17719,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Reid & Taylor Men Check White Shirt,data\subset\images\17719.jpg
41586,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Basics Men White Striped Shirt,data\subset\images\41586.jpg
22354,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,John Players Men Stripes Grey Shirt,data\subset\images\22354.jpg
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red Striped Shirt,data\subset\images\9455.jpg
9662,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts,data\subset\images\9662.jpg
5987,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Striped Slim Fit Shirt,data\subset\images\5987.jpg
24524,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mother Earth Men Black Shirt,data\subset\images\24524.jpg
9469,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Shirt,data\subset\images\9469.jpg
18305,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Wills Lifestyle Men Striped Pink Shirt,data\subset\images\18305.jpg
6611,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Spykar Men Stripes Navy Blue Shirt,data\subset\images\6611.jpg
53211,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Shirt,data\subset\images\53211.jpg
27856,Women,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Scullers For Her Check Red Shirt,data\subset\images\27856.jpg
41605,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Casual,Basics Men Grey Shirt,data\subset\images\41605.jpg
12357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Check Blue Shirts,data\subset\images\12357.jpg
10794,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Warnick Square Block Navy Blue Shirts,data\subset\images\10794.jpg
19201,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Check Black Shirt,data\subset\images\19201.jpg
59301,Men,Apparel,Topwear,Shirts,Olive,Fall,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Olive Shirt,data\subset\images\59301.jpg
27153,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Mark Taylor Men Striped Green Shirt,data\subset\images\27153.jpg
22576,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Highlander Men Purple Check Shirt,data\subset\images\22576.jpg
23196,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt,data\subset\images\23196.jpg
27871,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers For Her Striped White Shirt,data\subset\images\27871.jpg
15967,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Check Men Red Shirt,data\subset\images\15967.jpg
26800,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Formal,Arrow Men Grey Shirt,data\subset\images\26800.jpg
15693,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black coffee Men Micheal Blue Slim Fit Shirt,data\subset\images\15693.jpg
8728,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Checks Purple Shirts,data\subset\images\8728.jpg
27892,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Scullers For Her Black Striped Shirt,data\subset\images\27892.jpg
40129,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony BoysCore Navy Blue Shirt,data\subset\images\40129.jpg
26367,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,,Arrow Woman Lavender Shirt,data\subset\images\26367.jpg
9262,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,data\subset\images\9262.jpg
17169,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Maroon Shirt,data\subset\images\17169.jpg
51423,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Check Shirt,data\subset\images\51423.jpg
26390,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Turtle Men Check Purple Shirt,data\subset\images\26390.jpg
9659,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts,data\subset\images\9659.jpg
21118,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,s.Oliver Men Check Olive Shirt,data\subset\images\21118.jpg
27542,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Check Black Shirt,data\subset\images\27542.jpg
29277,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Women Salena Blue Shirt,data\subset\images\29277.jpg
51426,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Myntra Men Red Check Shirt,data\subset\images\51426.jpg
10814,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Easter Bright Amslar Purple Shirt,data\subset\images\10814.jpg
23207,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Blue Check Shirt,data\subset\images\23207.jpg
14785,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2013.0,Formal,Arrow Men Stripes Navy Blue Shirts,data\subset\images\14785.jpg
29696,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt,data\subset\images\29696.jpg
57110,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Elle Women Blue Shirt,data\subset\images\57110.jpg
26063,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,data\subset\images\26063.jpg
12245,Men,Apparel,Topwear,Shirts,Maroon,Winter,2011.0,Formal,Genesis Maroon Formal Shirt,data\subset\images\12245.jpg
37785,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Gingham Blue Shirt,data\subset\images\37785.jpg
7168,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirt,data\subset\images\7168.jpg
9072,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts,data\subset\images\9072.jpg
